X,Y,TOWER_ASSE,ACTION_DTT,STATUS,LINE_SERIE,TOWER_CONS,YEAR_OF_IN,TOWER_HEIG,GDO_GID
-1.993714241,51.65536648,ZF410,2017/05/25,C,L2,D,1969,92.07,10032750
-1.994608149,51.65179181,ZF411,2020/04/02,C,L2,D,1969,89.35,10022390
-1.995415821,51.64870539,ZF412,2020/10/27,C,L2,D,1969,90.7,10022389
-1.996151448,51.6458924,ZF413,2020/04/02,C,L2,D10,1969,100.83,10022388
-1.996945107,51.64285102,ZF414,2020/04/02,C,L2,D,1969,90.67,10018680
-1.997936051,51.63925403,ZF415,2017/05/25,C,L2,D,1969,88.91,10020489
-1.998846536,51.63571143,ZF416,2017/05/25,C,L2,D,1969,87.71,10032310
-1.999741701,51.63214945,ZF417,2020/04/02,C,L2,D,1969,87.51,10038505
-2.000671469,51.62868462,ZF418,2017/05/25,C,L2,D,1969,88.85,10019593
-2.001649356,51.62503859,ZF419,2017/05/25,C,L2,D,1969,98.9,10022387
-2.00222906,51.62263363,ZF420,2020/04/02,C,L2,D,1969,112.72,10022386
-2.002958592,51.61983916,ZF421,2020/04/02,C,L2,D,1969,105.49,10020488
-2.003799194,51.61662443,ZF422,2020/04/02,C,L2,D,1969,92.65,10022385
-2.004537521,51.61383512,ZF423,2017/05/25,C,L2,D10,1969,96.34,10032386
-2.005259357,51.61099377,ZF424A,2017/05/25,C,L8,D60,1957,99.02,10032749
-2.002264988,51.60876753,ZF424B,2020/10/27,C,L2,DJX,1957,106.67,10020403
-2.003266176,51.60679483,ZF425A,2017/05/25,C,L8,DJ,1962,110.49,10020404
-2.006067456,51.60570671,ZF425B,2017/05/25,C,L8,D,1962,104.64,10038303
-2.009662719,51.60431273,ZF426,2017/05/25,C,L8,D60,1957,103.61,10040648
-2.010802976,51.60224456,ZF427,2017/05/25,C,L2,D,1957,108.49,10037376
-2.012273411,51.59951489,ZF428,2020/04/02,C,L2,D,1957,90.69,10038728
-2.014164562,51.59602093,ZF429,2020/04/02,C,L2,D,1957,95.27,10040201
-2.015593729,51.59331535,ZF430,2017/05/25,C,L2,D,1957,98.05,10022471
-2.017683138,51.58952348,ZF431,2020/04/02,C,L2,D,1957,96.44,10022470
-2.019200035,51.58672396,ZF432,2017/05/25,C,L2,D30,1957,102.55,10022469
-2.019487364,51.58346897,ZF433,2017/05/25,C,L2,D,1957,109.79,10019582
-2.019774576,51.58004313,ZF434,2017/05/25,C,L2,D,1957,83.91,10022468
-2.020031037,51.57626772,ZF435,2020/04/02,C,L2,D,1957,81.88,10022467
-2.020262549,51.57336262,ZF436,2020/04/02,C,L2,D,1957,84.25,10022466
-2.020549319,51.56981954,ZF437,2017/05/25,C,L2,D,1957,79.21,10018987
-2.020850908,51.56676234,ZF438,2017/05/25,C,L2,D60,1957,84.35,10035605
-2.023893816,51.56426205,ZF439,2017/05/25,C,L2,D,1957,95.36,10032755
-2.027539457,51.5612706,ZF440,2020/04/02,C,L2,D,1957,69.98,10035338
-2.030715759,51.55869383,ZF441,2020/04/02,C,L2,D,1957,65.53,10022465
-2.033751791,51.55623145,ZF442,2020/04/02,C,L2,D,1957,63.34,10022464
-2.036951342,51.55363274,ZF443,2020/04/02,C,L2,D,1957,59.72,10022463
-2.040226086,51.55097339,ZF444,2020/04/02,C,L2,D,1957,60.02,10038727
-2.043382279,51.54840578,ZF445,2020/04/02,C,L2,D,1957,59.84,10038172
-2.04678308,51.5456388,ZF446,2020/04/02,C,L2,D,1957,59.37,10022462
-2.049989626,51.54302384,ZF447,2020/10/07,C,L2,D30,1957,57.96,10022461
-2.051634212,51.53977828,ZF448,2020/04/02,C,L2,D,1957,58.41,10022460
-2.053264842,51.53654346,ZF449,2020/04/02,C,L2,D,1957,58.63,10019583
-2.054611321,51.53387074,ZF450,2020/04/02,C,L2,D,1957,57.28,10034426
-2.056240166,51.53073012,ZF451,2017/05/25,C,L2,D,1957,56.25,10035604
-2.05772112,51.52768125,ZF452,2017/05/25,C,L2,D,1957,55.86,10022459
-2.059446575,51.52437147,ZF453,2017/05/25,C,L2,D,1957,53.33,10022458
-2.06067677,51.52183243,ZF454,2020/04/02,C,L2,D10,1957,53.07,10022457
-2.06257957,51.5185376,ZF455,2020/04/02,C,L2,D,1957,64.18,10022456
-2.064262901,51.51566505,ZF456,2017/05/25,C,L2,D,1957,61.27,10022455
-2.066065432,51.51250465,ZF457,2020/04/02,C,L2,D,1957,52.76,10022454
-2.067881776,51.50936318,ZF458,2020/04/02,C,L2,D,1957,51.12,10035603
-2.069700482,51.50621366,ZF459,2020/04/02,C,L2,D,1957,52.94,10032754
-2.071416517,51.50323943,ZF460,2020/04/02,C,L2,D,1957,53.14,10020793
-2.07303974,51.50043126,ZF461,2020/04/02,C,L2,D,1957,52.68,10022453
-2.074882493,51.49731579,ZF462,2017/05/25,C,L2,D60,1957,52.6,10038726
-2.079390878,51.49599973,ZF463,2020/04/02,C,L2,D,1968,55.59,10035199
-2.084079106,51.49466947,ZF464,2020/04/02,C,L2,D,1957,65.26,10022452
-2.088619882,51.49338033,ZF465,2020/04/02,C,L2,D,1957,56.78,10022451
-2.093736428,51.49192726,ZF466,2020/04/02,C,L2,D,1957,60.75,10022450
-2.098456863,51.49058615,ZF467,2020/04/02,C,L2,D,1957,71.43,10037375
-2.102944888,51.48931183,ZF468,2020/04/02,C,L2,D,1957,78.46,10022449
-2.107940267,51.48789142,ZF469,2020/04/02,C,L2,D,1957,83.83,10032753
-2.112427478,51.48661632,ZF470,2020/04/02,C,L2,D,1957,83.13,10037020
-2.118070641,51.48501175,ZF471,2020/04/02,C,L2,D,1957,81.06,10038725
-2.122608671,51.48371963,ZF472,2020/04/02,C,L2,D30,1957,88.96,10035602
-2.126848622,51.48078041,ZF473,2020/04/02,C,L2,D,1957,83.86,10037275
-2.130364451,51.47834257,ZF474,2020/04/02,C,L2,D,1957,89.65,10022448
-2.133661432,51.47605502,ZF475,2020/04/02,C,L2,D,1957,88.3,10022447
-2.136540534,51.4741155,ZF476,2017/05/25,C,L2,D,1957,79.06,10022446
-2.139787578,51.47184578,ZF477,2017/05/25,C,L2,D,1957,73.85,10019115
-2.143455759,51.46925947,ZF478,2020/04/02,C,L2,D,1957,77.52,10037374
-2.14688401,51.46689171,ZF479,2017/05/25,C,L2,D,1957,78.76,10022445
-2.150260779,51.46454981,ZF480,2017/05/25,C,L2,D60,1957,79.86,10022444
-2.150825068,51.46148275,ZF481,2017/05/25,C,L2,D,1957,74.57,10022443
-2.151563143,51.45798944,ZF482,2020/04/02,C,L2,D,1957,75.26,10022442
-2.152241563,51.45459335,ZF483,2017/05/25,C,L2,D,1957,77.02,10035601
-2.15279477,51.45180646,ZF484,2020/04/02,C,L2,D30,1957,77.85,10022441
-2.151576488,51.44937464,ZF485,2017/05/25,C,L2,D,1957,68.33,10019584
-2.149696884,51.44564478,ZF486,2020/04/02,C,L2,D,1957,63.82,10038724
-2.148143827,51.44252279,ZF487,2017/05/25,C,L2,D,1957,63.15,10034427
-2.146539877,51.43936094,ZF488,2020/04/02,C,L2,D,1957,62.34,10022440
-2.145273735,51.43684176,ZF489,2020/04/02,C,L2,D,1957,63.26,10040846
-2.144161727,51.43453407,ZF490,2017/05/25,C,L2,D,1957,65.21,10022439
-2.142530089,51.43138523,ZF491,2020/04/02,C,L2,D,1957,67.83,10022438
-2.141368121,51.42901651,ZF492,2017/05/25,C,L2,D30,1957,65.06,10038723
-2.140851897,51.42597881,ZF493,2020/04/02,C,L2,D,1957,65.42,10022437
-2.140399825,51.42287627,ZF494,2017/05/25,C,L2,D,1957,61.31,10035129
-2.139860205,51.41975169,ZF495,2020/04/02,C,L2,D,1957,65.09,10020491
-2.139499174,51.41748793,ZF496,2020/04/02,C,L2,D,1957,67.23,10035600
-2.138922337,51.41386819,ZF497,2020/04/02,C,L2,D30,1957,60.46,10034428
-2.139421437,51.41121432,ZF498,2020/04/02,C,L2,D,1957,65.51,10022436
-2.140037096,51.40793519,ZF499,2020/04/02,C,L2,D,1957,47.91,10040839
-2.140717102,51.40450566,ZF500,2017/05/25,C,L2,D30,1957,42.54,10034429
-2.143544788,51.40193412,ZF501,2020/04/02,C,L2,D,1957,44.56,10022435
-2.146006928,51.3997875,ZF502,2017/05/25,C,L2,D,1957,44.28,10022434
-2.148802236,51.39723663,ZF503,2020/11/02,C,L2,D40,1957,42.54,10019585
-2.14993074,51.39529569,ZF504,2020/04/02,C,L2,380ST,1957,43.01,10022433
-2.15125767,51.39525874,ZF505,2020/04/02,C,L2,380ST,1957,41.9,10038435
-1.755845662,52.61618954,ZFA002,2020/04/02,C,L2,D,1965,80.81,10030408
-1.762083988,52.61608082,ZFA003,2020/04/02,C,L2,D,1965,81.68,10030409
-1.767698335,52.61598233,ZFA004,2020/04/02,C,L2,D,1965,94.51,10018912
-1.773561251,52.61587887,ZFA005,2020/04/02,C,L2,D,1965,102.2,10019320
-1.778966724,52.61578945,ZFA006,2017/05/25,C,L2,D,1965,104.81,10030410
-1.785352306,52.6156636,ZFA007,2020/04/27,C,L2,D,1965,134.86,10020114
-1.790753928,52.61558604,ZFA008,2017/05/25,C,L2,D30,1965,154.2,10036725
-1.796710873,52.61455355,ZFA009,2017/05/25,C,L2,D,1965,149.19,10030411
-1.801174707,52.61377898,ZFA010,2017/05/25,C,L2,D30,1965,136.68,10030412
-1.806048291,52.61376992,ZFA011,2020/04/02,C,L2,D,1965,123.78,10030413
-1.811941353,52.61377852,ZFA012,2017/05/25,C,L2,D,1965,132.91,10037155
-1.817435296,52.61381405,ZFA013,2017/05/25,C,L2,D,1965,105.63,10030414
-1.823446319,52.61381412,ZFA014,2017/05/25,C,L2,D,1965,114,10030415
-1.829191398,52.61384048,ZFA015,2017/05/25,C,L2,D,1965,117.21,10040804
-1.835217164,52.61384897,ZFA016,2017/05/25,C,L2,D,1965,119.34,10030416
-1.840445369,52.61386507,ZFA017,2017/05/25,C,L2,D,1965,119.61,10030417
-1.845038542,52.61387113,ZFA018,2017/05/25,C,L2,D30,1966,122.84,10030418
-1.849837378,52.61316268,ZFA019,2020/04/02,C,L2,D,1966,111.07,10039894
-1.855355902,52.61236335,ZFA020,2020/04/02,C,L2,D,1966,111.2,10030419
-1.86072423,52.61158552,ZFA021,2020/04/27,C,L2,D,1966,112.64,10030420
-1.866936,52.61067921,ZFA022,2017/05/25,C,L2,D,1966,111.91,10036726
-1.872299126,52.60987598,ZFA023,2017/05/25,C,L2,D10,1966,112.56,10030421
-1.878681731,52.60881284,ZFA024,2017/05/25,C,L2,D30,1966,117.71,10038257
-1.88279216,52.6073765,ZFA025,2020/04/02,C,L2,D,1966,119.92,10030422
-1.886811235,52.6059171,ZFA026,2017/05/25,C,L2,D,1966,124.38,10034543
-1.892220345,52.60403423,ZFA027,2017/05/25,C,L2,D,1966,132.39,10030423
-1.895279503,52.60292221,ZFA028,2017/05/25,C,L2,D60,1966,127.6,10030424
-1.895361081,52.59964997,ZFA029,2017/05/25,C,L2,D,1966,135.26,10030425
-1.89545724,52.59644967,ZFA030,2017/05/25,C,L2,D,1966,131.74,10030426
-1.895537348,52.59378874,ZFA031,2017/05/25,C,L2,D,1966,129.61,10040317
-1.895537581,52.59185199,ZFA032,2020/04/02,C,L2,D,1966,132.81,10021026
-1.895668335,52.58833201,ZFA033,2017/05/25,C,L2,D60,1966,139.65,10039895
-1.900339641,52.5852345,ZFA034,2017/05/25,C,L2,D,1966,151.46,10036727
-1.903650634,52.58299874,ZFA035,2017/05/25,C,L2,D,1966,166.19,10030427
-1.907375083,52.5804935,ZFA036,2017/05/25,C,L2,D60,1966,188.09,10030428
-1.905817457,52.57733682,ZFA037,2017/05/25,C,L2,D,1966,199.64,10030429
-1.904289333,52.57429701,ZFA038,2017/05/25,C,L2,D,1966,202.55,10040945
-1.902967113,52.57167089,ZFA039,2017/05/25,C,L2,D60,1966,198.2,10037745
-1.905648827,52.568926,ZFA040,2020/04/07,C,L2,D30,1966,198.23,10030430
-1.908247822,52.56799709,ZFA041,2020/04/02,C,L2,D,1966,200.38,10020115
-1.913255587,52.56619194,ZFA042,2020/04/02,C,L2,D,1966,197.93,10030431
-1.917824085,52.56456218,ZFA043,2017/05/25,C,L2,D10,1966,172.18,10030432
-1.921899379,52.56256919,ZFA044,2017/05/25,C,L2,D,1966,149.91,10020716
-1.926402421,52.56037855,ZFA045,2017/05/25,C,L2,D,1966,141.43,10036728
-1.928912074,52.55918443,ZFA046,2017/05/25,C,L2,D60,1966,148.95,10034544
-1.930968668,52.55528408,ZFA047,2017/05/25,C,L2,D10,1966,161.96,10034992
-1.932979164,52.55234557,ZFA048,2017/05/25,C,L2,D60,1966,170.81,10030433
-1.936947035,52.55197016,ZFA049,2017/05/25,C,L2,D30,1966,159.37,10035419
-1.940163363,52.5510998,ZFA050,2017/05/25,C,L2,D30,1966,147.52,10030434
-1.945059318,52.55138083,ZFA051,2017/05/25,C,L2,D,1966,147.27,10030435
-1.951680743,52.55177023,ZFA052,2017/05/25,C,L2,D30,1966,134.72,10037746
-1.956460734,52.55199738,ZFA053,2020/04/02,C,L8,D,2011,122.41,10030436
-2.251661489,51.879437,ZFB001,2017/05/25,C,L2,DT,1959,9.05,10020486
-2.252458573,51.87909363,ZFB001A,2017/05/25,C,,DJT,1969,8.75,10032308
-2.249245438,51.88124936,ZFB002,2017/05/25,C,L2,D40,1969,9.3,10019408
-2.245601467,51.88398766,ZFB003,2020/04/02,C,L2,D,1969,9.14,10019055
-2.242662062,51.88623521,ZFB004,2017/05/25,C,L2,D,1969,8.9,10020343
-2.239333673,51.88875953,ZFB005,2017/05/25,C,L2,D60,1969,9.96,10022353
-2.234590618,51.88977355,ZFB006,2020/04/02,C,L2,D,1969,10.55,10022354
-2.230189506,51.89071079,ZFB007,2017/05/25,C,L2,D60,1969,9.92,10040199
-2.225959029,51.88928355,ZFB008,2020/04/02,C,L2,D,1969,9.99,10034430
-2.221904981,51.88790473,ZFB009,2020/04/02,C,L2,D,1969,11.22,10035590
-2.217064828,51.88625997,ZFB010,2020/04/02,C,L6,D30,1969,12.25,10022355
-2.212545449,51.88538081,ZFB011,2020/04/02,C,L2,D,1969,12.64,10022356
-2.207433914,51.8843961,ZFB012,2017/05/25,C,L6,D30,1969,13.93,10038212
-2.203646446,51.88219985,ZFB013,2017/05/25,C,L6,D,1969,15.76,10022357
-2.199582411,51.87979715,ZFB014,2017/05/25,C,L6,D60,1969,21.52,10022358
-2.197916458,51.87756115,ZFB015,2017/05/25,C,L2,D30,1969,20.22,10022359
-2.196564158,51.87532914,ZFB016,2020/04/02,C,L2,D,1969,23.41,10037048
-2.194777747,51.87230807,ZFB017,2020/04/02,C,L2,D,1969,29.03,10034431
-2.193206524,51.86964985,ZFB018,2020/04/02,C,L2,D,1969,26.93,10022360
-2.191783975,51.86723497,ZFB019,2020/04/22,C,L2,D,1969,26.92,10022361
-2.190381302,51.86481511,ZFB020,2017/05/25,C,L2,D60,1969,27.72,10032539
-2.18633965,51.86368595,ZFB021,2020/04/02,C,L2,D,1969,37.74,10032595
-2.181679876,51.86236022,ZFB022,2020/04/02,C,L2,D,1969,39.55,10022362
-2.178110418,51.86136383,ZFB023,2017/05/25,C,L2,D30,1969,53.63,10022363
-2.174989104,51.8588841,ZFB024,2017/05/25,C,L2,D60,1969,41.6,10032546
-2.172322624,51.85898378,ZFB024A,2020/04/02,C,L2,D,1959,48.28,10022364
-2.17060098,51.85905568,ZFB025,2020/11/02,C,L2,D,1969,42.85,10035591
-2.165965036,51.85924758,ZFB026,2020/11/02,C,L2,D,1969,43.79,10022365
-2.160903523,51.85946943,ZFB027,2017/05/25,C,L2,D30,1969,45.3,10038718
